LATITUDE,LONGITUDE,PARCELNO,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.91325182,-80.17296204,3.0222E+12,9042,1374,0,3782.7,16928.3,3663.1,49995.6,46640.4,11293.3,70,0,10,2,155000
25.91335665,-80.17034335,3.0222E+12,9042,1763,0,2934.8,16066.8,2932.8,50151.3,46426.1,11762.6,65,0,5,2,215000
25.9135711,-80.18487239,3.02219E+12,8400,2197,2461,7629.8,20824.7,4765.6,49782.1,48083.7,8148.1,21,0,10,4,343000
25.91383758,-80.1771769,3.0222E+12,8250,2024,19964,5101.9,18290.6,4816.9,50073.6,47297.9,10201.7,62,0,5,4,270000
25.9140925,-80.17419927,3.0222E+12,8910,1598,0,4134.7,17329.2,3882.5,50247.1,47054.2,10812.2,21,0,1,4,149000
25.9140925,-80.17419927,3.0222E+12,8910,1598,0,4134.7,17329.2,3882.5,50247.1,47054.2,10812.2,21,0,6,4,265000
25.91448812,-80.18096681,3.02218E+12,8400,1994,2201,6321.8,19533.1,5934.5,50196,47934.3,9005.1,21,0,6,2,287000
25.91449423,-80.17607324,7.2217E+11,8645,2782,5347,4719.2,17927.1,4394.4,50346.3,47403.2,10371.4,36,0,10,2,270000
25.91457988,-80.1804004,3.02218E+12,12691,1642,0,6105.4,19319,5718.1,50242.3,47894.9,9124.5,31,0,12,4,2.00E+05
25.91470353,-80.18097636,3.02218E+12,8400,1651,1528,6321.5,19536.8,5919.8,50277.7,48011.8,8963.6,21,0,3,4,284000
25.91481983,-80.17653428,7.2217E+11,8486,1644,2100,4874.6,18088.5,4514.6,50435.5,47555.3,10185.2,31,0,9,2,238000
25.91503869,-80.17006549,7.2217E+11,5000,1133,8171,2761.4,15977.5,2527.7,50786.8,47005.1,11355.4,21,0,10,2,183000
25.91505613,-80.17610604,7.2217E+11,6760,1553,20772,4717.7,17937.7,4342.8,50554.9,47609.8,10200.1,21,0,9,4,3.00E+05
25.91563583,-80.17256079,7.2217E+11,5900,1892,3063,3573.4,16797.4,3186.7,50880.6,47438.6,10674,21,0,4,2,249900
25.91572251,-80.16903947,7.2217E+11,4500,1224,1153,2414.7,15638.4,2112.3,51087.6,47157,11383.3,26,0,12,4,197000
25.915933,-80.17011139,7.2217E+11,4500,1262,0,2770.3,15992.3,2400,51110.3,47326,11097.9,26,0,12,4,197000
25.91601562,-80.1831888,3.02218E+12,7472,2327,25490,7053.4,20275.6,5711,50695.4,48709.6,8101.4,46,0,8,2,185000
25.91601562,-80.1831888,3.02218E+12,7472,2327,25490,7053.4,20275.6,5711,50695.4,48709.6,8101.4,46,0,10,2,220000
25.91615958,-80.18428729,3.02218E+12,8850,1612,21766,7416.1,20637.6,5422.5,50714.6,48877.2,7760.4,36,0,1,2,198000
25.91646637,-80.17142324,7.2217E+11,4500,1318,1562,3212.8,16424.2,2745.2,51242.3,47633,10676,21,0,12,4,245000
25.91681189,-80.17141986,7.2217E+11,5400,975,912,3219,16418.2,2707.1,51367.6,47753.3,10576.3,31,0,8,1,125000
25.91684431,-80.17053584,7.2217E+11,4500,923,1932,2937.9,16133.2,2427.2,51420.5,47684.9,10755.6,36,0,11,2,138000
25.91696287,-80.17201668,7.2217E+11,5850,1446,1788,3424.6,16620.4,2890.9,51386.8,47853.5,10406.5,41,0,10,1,113500
25.91698949,-80.18390598,3.02218E+12,8699,2127,4969,7298.4,20507.3,5689.2,51037.8,49133,7715.3,21,0,3,4,285000
25.91705815,-80.1762122,7.2217E+11,8956,1539,6578,4773.5,17973.8,4224.2,51264.7,48302.3,9567.2,36,0,7,2,218000
25.91708195,-80.17084495,7.2217E+11,4500,1105,420,3051.4,16236.3,2506.5,51490.9,47795.2,10623.4,26,0,11,4,211000
25.9174024,-80.17414197,7.2217E+11,6741,1663,3102,4132.1,17315.5,3553.9,51460,48209.9,9850.5,21,0,11,2,247000
25.91772661,-80.17072986,7.2217E+11,5000,970,2008,3061,16205.4,2432.9,51722.6,48004.6,10466,66,0,7,2,110000
25.91773125,-80.17709248,7.2217E+11,7215,1630,19042,5106.9,18286.3,4507.8,51471,48619.7,9196,21,0,5,4,294000
25.9177573,-80.17406701,7.2217E+11,6250,1550,1857,4105.8,17266.7,3487.5,51612.2,48345.5,9767.6,26,0,10,4,269000
25.91815647,-80.16944677,7.2217E+11,5000,1066,9996,2698.5,15788.8,1997.9,51934.7,48037.7,10623.4,31,0,10,2,191500
25.91847033,-80.16122273,7.2216E+11,16561,2262,0,981.6,12979.4,0,52488.9,47496.5,12375,64,0,8,2,320000
25.91854561,-80.1813898,7.2218E+11,6600,1098,3074,6552.9,19714.2,5876.7,51646.3,49363.1,8212.6,26,0,4,4,209000
25.91855183,-80.16984476,7.2217E+11,6000,1159,1100,2868.9,15921.9,2115.9,52064.2,48217.9,10431.7,36,0,8,2,172000
25.91890273,-80.18196516,7.2218E+11,8072,1258,2774,6757.1,19902.5,5947.6,51764.6,49555.6,7982.6,22,0,11,2,2.00E+05
25.91923847,-80.17488799,7.2217E+11,7799,1303,563,4512.8,17585.7,3763.5,52084.4,48911.4,9161.9,31,0,4,2,183000
25.91929819,-80.17951355,7.2217E+11,6890,1709,3584,5981.3,19089.8,5226.9,51985.3,49430.1,8300.6,36,0,5,2,160000
25.91930078,-80.18217686,7.2218E+11,6435,1143,836,6856.5,19985.7,5914.1,51912,49717.9,7868.9,16,0,2,4,195000
25.91947511,-80.17998308,7.2218E+11,6635,988,1890,6171.3,19272.2,5310.8,52020.7,49536.4,8163.4,36,0,9,2,165000
25.919734,-80.18088836,7.2218E+11,6600,1392,34777,6471.7,19567.6,5474.4,52085.4,49710.7,7922.5,16,0,9,4,319500
25.91980421,-80.17634419,7.2217E+11,6300,957,480,5021.3,18056.3,4217.2,52260.9,49272,8721,31,0,9,2,152000
25.91999235,-80.16798916,7.2217E+11,6600,1518,10278,2582.7,15317.3,1468.6,52686,48575.5,10460.6,26,0,10,2,185000
25.92029338,-80.17261814,7.2217E+11,6000,1239,2572,3955.4,16866.9,3014.1,52558.3,49066.5,9348,36,0,3,2,175600
25.9203058,-80.17231418,7.2217E+11,6000,1410,546,3867.1,16767.5,2914.2,52575.8,49043.2,9410.6,36,0,1,2,165000
25.92037909,-80.17769323,7.2217E+11,6480,1395,0,5520.7,18530.5,4518.7,52406.5,49592.6,8288.1,26,0,12,4,274000
25.92039453,-80.17145888,7.2217E+11,8100,1133,2465,3609.7,16451.1,2593.3,52665.4,49014.8,9569.2,31,0,5,2,153900
25.92047037,-80.17006792,7.2217E+11,8400,1274,0,3231.3,15997.5,2137.5,52755,48918.8,9860,21,0,5,2,211000
25.92068741,-80.1721855,7.2217E+11,5724,1145,1094,3893.4,16736.7,2876.5,52719.2,49165.7,9336.2,36,0,11,2,165000
25.92100362,-80.1671137,7.2217E+11,10440,1726,1947,2598.5,15069.8,1214.4,53052.3,48818.8,10371.9,41,0,3,2,211000
25.92112207,-80.17751411,7.2217E+11,8542,1194,2100,5565.4,18468.1,4276.6,52680.7,49830.2,8103.6,46,0,3,2,150000
25.92117354,-80.18358309,7.2218E+11,8438,1540,19181,7425.8,20442.2,5836.6,52567.5,50508.7,7047.9,16,0,6,4,263000
25.92123881,-80.17109235,7.2217E+11,8100,1169,0,3666.6,16356.4,2499.2,52985.7,49277.6,9426.3,36,0,9,2,165000
25.92136479,-80.16135155,7.2216E+11,6300,1123,0,1728.6,13200.1,354.1,53533.9,48535.6,11662.4,64,0,5,2,185000
25.92172548,-80.17151806,7.2217E+11,8914,1457,2604,3878.7,16507.8,2665.4,53138.2,49481.6,9205.5,36,0,6,2,209500
25.92177666,-80.16355939,7.2216E+11,7493,996,0,2298.1,13897.7,541.5,53559.9,48852.6,11014.4,64,0,9,1,140000
25.92189436,-80.18459465,3.02218E+12,7875,1336,2270,7054.2,20824.6,5957.4,52802.8,50872.3,6664.8,31,0,11,2,180000
25.92192657,-80.18329602,7.2218E+11,6825,1938,0,7338.7,20405,5618.7,52837.8,50736.6,6849.2,31,0,4,4,256000
25.92201654,-80.16359249,7.2216E+11,9517,1266,18480,2369.9,13930.5,612,53629,48924.5,10949.3,64,0,1,1,160000
25.92204466,-80.16242322,7.2216E+11,8400,1561,0,2124.7,13557.2,611.8,53710.4,48851.3,11227.7,64,0,10,2,250000
25.92212206,-80.17856632,7.2217E+11,7500,1680,2827,6006.6,18856.2,4339.7,53019.6,50290.7,7607.6,31,0,1,2,225000
25.9225233,-80.16281578,7.2216E+11,6950,1524,2743,2299.9,13700.1,790.7,53860.4,49051.4,11019.8,62,0,5,2,160000
25.92267324,-80.1688691,7.2217E+11,7936,1501,1399,3446.3,15693.7,1963.8,53574.8,49561.4,9544.9,31,0,9,2,230000
25.92276518,-80.17951304,7.2217E+11,7500,1808,6652,6385.4,19182.6,4444.1,53224.5,50609.6,7237,26,0,4,2,235000
25.92289785,-80.16424088,7.2217E+11,5850,1881,3792,2740,14181.8,964.1,53909,49285.9,10582.7,31,0,7,2,225000
25.92292503,-80.17529251,7.2217E+11,7440,1400,1361,5172.5,17807.5,3310.5,53400,50229.3,8043,36,0,9,2,230000
25.92317703,-80.18776669,3.02218E+12,7875,1560,17106,6014.7,21900.9,5829,53227.8,51681.1,5667.7,41,0,4,4,202000
25.92332079,-80.18466095,3.02218E+12,7875,1480,3098,6655.6,20881.6,5652.7,53315.9,51362.3,6186.2,41,0,7,4,218000
25.92334435,-80.16652269,7.2217E+11,7080,1313,1419,3187.8,14932.6,1480.7,53938.6,49612.8,9917.2,21,0,12,4,254000
25.9234612,-80.18296223,7.2218E+11,6890,1576,2374,7001.7,20312.5,5179.8,53415.6,51232.4,6419.1,31,0,4,4,186000
25.92353475,-80.17779447,7.2217E+11,8056,1024,1873,5998,18632.4,3821.5,53547.7,50695.2,7356.2,31,0,9,2,175000
25.92356134,-80.17011782,7.2217E+11,5800,1688,420,3975.6,16122.6,2013.3,53848.6,49991.2,9038.5,21,0,3,4,270000
25.92377157,-80.17571518,7.2217E+11,6697,1809,2688,5451.7,17939.1,3228.2,53721.8,50589.4,7730.3,46,0,4,2,147000
25.92390392,-80.17459088,7.2217E+11,6400,1268,857,5177.6,17596.4,2913.5,53784.1,50509.1,7937.3,31,0,5,2,138000
25.92390392,-80.17459088,7.2217E+11,6400,1268,857,5177.6,17596.4,2913.5,53784.1,50509.1,7937.3,31,0,9,2,2.00E+05
25.92391373,-80.18769715,3.02218E+12,15750,1440,704,5802.9,21850.8,5973.7,53486.4,51902.3,5568.2,21,0,12,4,289000
25.92404481,-80.18423173,3.02218E+12,8441,1646,21687,6558.4,20751.1,5388.5,53586.9,51561.4,6020.5,16,0,7,4,327000
25.92429171,-80.17376292,7.2217E+11,7314,1506,2990,5041.5,17327,2611.7,53958,50568.8,8027.1,62,0,7,4,220000
25.92431472,-80.17324313,7.2217E+11,7980,1583,2538,4908.7,17151,2472.9,53984.4,50526.7,8125.1,64,0,7,4,160000
25.92432279,-80.17303691,7.2217E+11,7980,1266,2800,4860,17085.6,2421.4,53995.6,50511.2,8170.6,64,0,1,4,155000
25.9247397,-80.18189638,7.2218E+11,6890,1279,1378,6903,19984.2,4619.7,53902.7,51557.2,6210.6,21,0,9,4,195000
25.92604345,-80.18291894,7.2218E+11,6500,1155,1425,6324.7,20366.9,4597.1,54337,52101.6,5622.7,31,0,6,4,149900
25.92681714,-80.18636526,3.02218E+12,7983,1563,1159,5343.3,21511.9,5322.6,54562.1,52749,4800.1,31,0,5,2,235000
25.92853742,-80.17733151,7.2217E+11,7600,1439,1201,6911.3,18568.4,2590.6,55380.3,52391.4,6092.8,31,0,3,2,232000
25.92855766,-80.17687451,7.2217E+11,7600,1461,4660,6830.7,18419.2,2468,55401.5,52354.5,6190.1,36,0,7,2,225000
25.92856771,-80.17664762,7.2217E+11,7600,1553,916,6777.9,18343.2,2405.7,55411.8,52335.9,6237.1,26,0,5,4,229000
25.92879978,-80.17756918,7.2217E+11,7600,1120,0,6783.2,18650.3,2589.7,55462.3,52499.7,5964.8,36,0,12,2,165800
25.9292966,-80.20073573,7.2113E+11,6750,1245,0,1467.8,26237.6,4958,55466.3,55376.8,1269.7,90,0,5,1,145000
25.92941783,-80.16033027,7.2216E+11,8176,1401,226,2198.4,13015.3,217.3,56463.7,51328.5,10193.4,70,0,6,2,190000
25.92956807,-80.19492845,7.2207E+11,6300,1217,1748,2701,24368.9,5922.3,55528,54716,2512.4,31,0,1,2,185000
25.92995103,-80.18403338,7.2207E+11,9900,1539,1050,5041.1,20794.8,4006.3,55732.3,53559.7,4256.4,62,0,6,2,2.00E+05
25.92997466,-80.18337344,7.2207E+11,7150,1370,3931,5173.8,20581,3832.2,55751.9,53496.9,4376,61,0,9,2,2.00E+05
25.93023462,-80.19790494,7.2112E+11,6180,1091,2999,1856.3,25357.4,5654.9,55791.5,55322.7,1664.1,36,0,7,2,143000
25.93026453,-80.19717697,7.2112E+11,6240,1091,0,2011.9,25120.3,5769.6,55795.5,55237.7,1820.8,36,0,11,2,190000
25.93027768,-80.18681703,7.2207E+11,7280,1640,5548,4321.8,21720.4,4661.2,55809.2,53977.8,3632.5,31,0,12,2,240000
25.9303045,-80.19457995,7.2207E+11,6649,1377,2011,2583.9,24272.8,6212.8,55795.2,54920.8,2397.1,36,0,5,2,140000
25.93045811,-80.19991173,7.2112E+11,6480,1545,3623,1350.8,26023.5,5469.7,55897.9,55665.9,1155.8,21,0,6,2,210000
25.93050443,-80.19879569,7.2112E+11,6480,1221,1188,1585.7,25656.7,5626.2,55898.7,55530,1392.6,26,0,1,2,182000
25.93056064,-80.18729475,7.2207E+11,9968,1229,5021,4144.1,21874.9,4713.6,55908,54126.6,3467.4,31,0,12,2,230000
25.93064198,-80.1672293,7.2208E+11,6300,1585,1986,4506.8,15313.2,248.6,56527.8,52248.4,8045.8,31,0,3,2,215000
25.93067244,-80.16646875,7.2208E+11,6785,1247,1116,4271.1,15062.8,449.2,56572.8,52202.6,8242.2,41,0,8,2,225000
25.93093811,-80.19775575,7.2112E+11,6180,1021,0,1708,25328.7,5913.8,56050,55542.7,1517.1,26,0,8,2,199000
25.93103568,-80.17926389,3.02208E+12,8480,1491,42625,5805.7,19258,2526,56225,53439.5,4987.7,41,0,5,2,350000
25.93108678,-80.16577152,7.2208E+11,8750,1328,18648,4078.6,14835.2,716.1,56753.5,52290.4,8343,21,0,1,2,277000
25.93117693,-80.1906897,7.2207E+11,5775,1552,2131,3221.6,23019.2,5470.8,56112.6,54738.1,2764.7,31,0,5,2,160100
25.93123079,-80.19882602,7.2112E+11,6480,1186,17880,1384.7,25684.1,5863.6,56161.6,55774.7,1192.7,26,0,12,2,230000
25.93123094,-80.19115947,7.2207E+11,5300,961,3691,3106.7,23155.3,5577.2,56154.8,54829.2,2707.3,80,0,4,2,129000
25.93135358,-80.19796394,7.2112E+11,6180,1495,2850,1546.3,25403.5,6020.7,56200.4,55705.1,1355.8,36,0,6,2,140000
25.93135974,-80.18608027,7.2207E+11,7280,1369,938,4200.1,21508.2,4227.2,56212.2,54265.6,3438.2,21,0,1,2,257500
25.93139705,-80.19624316,7.2207E+11,6588,1484,21105,1918,24844.1,6282.1,56195.2,55492,1730.3,21,0,1,2,220000
25.93144606,-80.19515937,7.2207E+11,6480,1151,2072,2145.9,24488.5,6461.5,56207,55371.2,1960,26,0,8,2,198000
25.93151166,-80.16851614,7.2208E+11,6435,1135,4261,4998.8,15751.1,104.2,56786.8,52665.1,7517.4,41,0,5,2,2.00E+05
25.9315143,-80.19016407,7.2207E+11,6200,1338,3261,3252.2,22839.5,5254.1,56256.1,54803.4,2734.8,36,0,1,2,135000
25.93153149,-80.16796042,7.2208E+11,11394,2452,20650,4802.7,15549.2,245.5,56819.1,52621.5,7646.4,70,0,1,2,369000
25.93172629,-80.19552377,7.2207E+11,6480,1223,1178,1994.3,24618.4,6475.6,56315.2,55516.1,1808.2,46,0,10,2,175000
25.93182424,-80.16883832,7.2208E+11,5000,1201,0,5140.3,15878.1,98.4,56885.6,52798.3,7374.6,41,0,3,2,195000
25.93182865,-80.16869423,7.2208E+11,5000,1083,1181,5095.2,15831.2,137,56893.5,52788.4,7412.5,31,0,1,2,180000
25.93197201,-80.16376779,7.2209E+11,2750,1684,790,3559.8,14232.6,1161.6,57188,52473.6,8770.4,37,0,4,2,192000
25.93199384,-80.1887994,7.2207E+11,7440,1234,854,3416.9,22415.8,4789.5,56408.5,54782.4,2759.4,31,0,6,1,130000
25.93220842,-80.17813757,3.02208E+12,7768,1946,824,5743.7,18919.6,1974.1,56683.9,53738.7,4940.8,36,0,1,2,290000
25.93228713,-80.15796652,7.2209E+11,3000,1125,2256,1755.5,12342.4,1298.8,57671.1,52247,10070.5,35,0,5,2,150000
25.93244059,-80.1952423,7.2207E+11,5500,1104,1956,1872.3,24548.2,6216.7,56578.5,55725.7,1687.8,31,0,9,2,140000
25.93244728,-80.19508536,7.2207E+11,5500,1209,1260,1904.1,24494.9,6184,56580.1,55707.6,1718,46,0,8,2,140000
25.93245984,-80.19476955,7.2207E+11,5500,993,825,1972.7,24393.5,6121.8,56583.6,55673.2,1782,36,0,12,2,175000
25.93255573,-80.1927587,7.2207E+11,5000,1688,630,2396.1,23737,5687.8,56612.8,55457,2059.3,16,0,2,2,240000
25.93258807,-80.19197108,7.2207E+11,6000,2062,4733,2560.4,23475,5485.5,56624.7,55370.9,2137.5,31,0,6,2,250000
25.93274827,-80.16892848,7.2208E+11,5800,1291,0,5254.3,15934.9,268.8,57202.1,53119.5,7154.1,31,0,10,2,213000
25.93283833,-80.19676435,3.02112E+12,8424,1055,2318,1416.1,25048.2,6393.2,56726.3,56049,1229.8,43,0,1,2,210000
25.93305613,-80.20038075,7.2112E+11,6859,1439,0,551.2,26244,6309.2,56842.9,56586.6,359.7,41,0,1,2,147100
25.93309745,-80.15940134,7.2209E+11,9375,1331,6137,2267.3,12829.2,1559,57836.5,52588.4,9497.2,59,0,1,2,284000
25.93311875,-80.15887536,7.2209E+11,9375,1381,2762,2105.1,12661.2,1567.5,57877,52564.9,9609.9,63,0,2,1,2.00E+05
25.93328378,-80.18893056,7.2207E+11,7125,1706,44369,3055.5,22492.9,4542.8,56892.2,55251.4,2345.4,26,0,7,2,315000
25.93334454,-80.20039529,7.2112E+11,6879,1439,215,484.3,26257.1,6407.7,56955.1,56691.2,293.2,16,0,11,2,247000
25.93339708,-80.17258862,3.02208E+12,9180,2163,200,6464.8,17141.1,269.9,57299.1,53660.5,6028.8,45,0,8,2,196000
25.93348369,-80.16677083,7.2208E+11,5400,1583,1019,4649.1,15262.1,1001.3,57577.6,53226.4,7632.8,16,0,6,4,315000
25.93352308,-80.18142429,3.02207E+12,8273,1407,0,4664,20037.6,2534.7,57080.8,54521.2,3846.9,62,0,4,2,149000
25.93374511,-80.17546912,3.02208E+12,7725,1797,0,5933.2,18099.6,937.9,57316,54026,5201.7,36,0,6,4,329000
25.93377242,-80.16861578,7.2208E+11,7241,1110,1320,5249.2,15865.8,571.5,57586.4,53457.8,7043,36,0,6,2,160000
25.93421687,-80.19564979,7.2207E+11,5000,1395,1300,1307.2,24731,5784.4,57225.9,56373.2,1103.5,26,0,3,2,176000
25.93435896,-80.18980258,7.2207E+11,7800,1444,1193,2561.6,22815,4516.3,57257.5,55699.9,1846.8,26,0,3,2,247000
25.93443294,-80.16555058,7.2208E+11,5500,1245,554,4356.6,14896.8,1526.5,57972.9,53468.6,7776.8,26,0,11,2,235000
25.93459894,-80.19304161,7.2207E+11,7575,1763,4416,1782.8,23879.4,5152.2,57357.4,56180.6,1330.1,43,0,4,2,251000
25.93466563,-80.16929819,7.2208E+11,5850,1326,275,5564.8,16130,598.3,57881.1,53830.5,6696.4,21,0,11,2,240000
25.93483719,-80.16479683,7.2208E+11,5550,1423,463,4158.2,14651.6,1812.9,58157.8,53560.6,7837.9,11,0,12,4,303000
25.93490844,-80.18454683,3.02207E+12,7875,1614,2945,3601.4,21117.2,3040.3,57528.6,55324,2782.5,36,0,6,2,2.00E+05
25.93510781,-80.17162603,7.2208E+11,5850,1378,0,6346.5,16900.4,93.6,57945.1,54174,5955.3,60,0,2,2,171000
25.9351738,-80.18477847,3.02207E+12,7875,1382,0,3473.5,21199.6,3035.6,57617.4,55435,2654.7,21,0,6,2,266000
25.93517515,-80.15700358,7.2209E+11,5850,1394,1337,1728.5,12096.5,2143.1,58735.2,53200.9,9403.4,16,0,7,2,260000
25.93517562,-80.17000021,7.2208E+11,5850,981,336,5839.4,16367,530.5,58036.9,54067.8,6406.1,60,0,2,1,104700
25.93529303,-80.15652706,7.2209E+11,3151,1286,2461,1590.1,11934.3,1985.3,58839.7,53251,9482.5,16,0,9,2,209000
25.93534233,-80.16558513,7.2208E+11,5550,1496,3260,4459.1,14917.8,1720.4,58300.6,53796.5,7528.9,21,0,4,2,209000
25.93534411,-80.17793439,3.02208E+12,13228,1452,0,4941.2,18959.1,1207.6,57800.6,54788.7,4193.1,62,0,11,2,335000
25.93555812,-80.1607856,7.2209E+11,5900,1083,0,2959.3,13341.9,2450.7,58634.1,53552.6,8538.5,26,0,9,2,215000
25.93557764,-80.1690028,7.2208E+11,5850,1259,0,5563,16044,877.4,58223.1,54130.2,6622.4,41,0,9,2,198000
25.93564259,-80.17696958,3.02208E+12,7500,1423,0,5096.5,18636.7,904.1,57972.2,54838,4388.7,41,0,7,2,265000
25.93580032,-80.16360672,7.2209E+11,5600,1083,0,3878.6,14272.9,2337.6,58566.1,53822.6,7847.8,21,0,7,2,205000
25.93590105,-80.16142555,7.2209E+11,5900,1421,1496,3198,13556,2577.2,58722.5,53717.4,8307.3,16,0,9,2,297000
25.93591515,-80.17466729,3.02208E+12,7600,1683,0,5540.9,17884.4,246.5,58142.9,54733.3,4942,60,0,5,2,245000
25.93596158,-80.19417929,3.02207E+12,9825,1828,2991,1151.7,24299.6,4967.8,57838.1,56761.8,718.6,58,0,5,2,128000
25.93599396,-80.15921001,7.2209E+11,6050,1083,0,2507.6,12830.7,2586.3,58883.7,53613.6,8737.6,26,0,8,2,230000
25.93606974,-80.15777918,7.2209E+11,6100,1297,2987,2059.8,12358,2204.8,59000.5,53560.4,8987.1,45,0,8,2,235000
25.93613491,-80.15652307,7.2209E+11,8860,1309,0,1669.2,11945.4,1850.3,59107.1,53517.7,9206.8,21,0,8,2,280000
25.93630357,-80.18697805,3.02207E+12,10125,2956,41034,2667.6,21939.7,3339.9,57984.3,56044.3,1848,21,0,6,4,476500
25.93635376,-80.19351616,3.02207E+12,10575,2187,18330,1197.3,24098.1,4718.8,57973.7,56811.7,658.1,41,0,11,4,315000
25.93636949,-80.1969139,7.2112E+11,8850,2699,13162,460,25205.8,5426.9,58023.2,57256.1,237.9,21,0,11,2,339000
25.93639827,-80.17130403,7.2208E+11,5850,1223,0,6163,16806.7,461.3,58421.8,54600,5812.8,21,0,8,2,232000
25.93654262,-80.18387413,3.02207E+12,8100,1704,1975,3310.8,20913,2492.5,58139.7,55820.8,2498.3,61,0,6,2,250000
25.93657242,-80.16671627,7.2208E+11,7020,1960,0,4932.4,15296.1,1688,58683.6,54310.2,6941.7,56,0,3,2,249000
25.93657856,-80.19615956,7.2207E+11,11175,2168,7883,537.8,24961,5205.2,58063.1,57204.7,256.4,46,0,3,2,220000
25.93677369,-80.17464488,7.2208E+11,10977,1802,0,5301,17872.5,65.7,58441.7,55017.9,4771.4,21,0,5,4,405200
25.93688249,-80.16210598,7.2209E+11,6678,1157,1048,3486,13758,2954.9,59058.8,54137,7901.2,26,0,10,2,225000
25.93719322,-80.16490252,7.2208E+11,5750,1038,9176,4429.5,14719,2307.4,59000.2,54407.1,7189.5,46,0,3,2,150000
25.93721406,-80.18716224,3.02207E+12,14300,2311,19032,2389,22012.7,3165.2,58300.5,56365.3,1570,41,0,11,4,420500
25.93729172,-80.18227203,3.02207E+12,9570,1740,1277,3459.8,20389,1904.3,58440.2,55913.6,2666.7,21,0,7,4,379300
25.93729866,-80.17162803,7.2208E+11,5700,1205,0,5851.9,16925.9,579,58735.5,54944.8,5570.4,21,0,3,2,235000
25.93737985,-80.18391552,3.02207E+12,8100,1652,0,3076.5,20936.3,2315.8,58442.4,56113.5,2270.3,16,0,7,4,360000
25.9373857,-80.19107801,3.02207E+12,10500,1923,32046,1463.8,23300.9,3934.3,58348.5,56872.1,687.8,31,0,2,2,240000
25.93770934,-80.17653681,7.2208E+11,7875,1821,0,4637.4,18529.8,329.2,58717,55507.1,4072.5,21,0,12,4,385000
25.9377232,-80.16159796,7.2209E+11,6780,1576,3493,3429.5,13637.5,2966.9,59365,54379.4,7768.3,26,0,5,4,320000
25.93782255,-80.18312404,3.02207E+12,7311,2114,29922,3146.1,20685.1,2014.2,58620.3,56189.3,2349.6,36,0,4,4,290000
25.93793152,-80.189798,7.2207E+11,7547,1932,20783,1618.3,22887.9,3539.7,58572.2,56931.1,804.3,21,0,9,4,360000
25.93804629,-80.186985,3.02207E+12,7800,1698,1276,2215.9,21964.1,2923.5,58637,56661.7,1397.6,16,0,10,4,265000
25.93812434,-80.17353024,7.2208E+11,5700,1347,773,5209.1,17566.2,269.3,58967.1,55395.8,4878.5,16,0,8,2,236500
25.9381912,-80.1902794,7.2207E+11,7794,2829,28556,1439.4,23051.6,3557.1,58660.5,57070.8,627.1,21,0,6,4,343000
25.93827486,-80.18792286,3.02207E+12,7800,1471,550,1945.5,22280.3,3062.9,58707.8,56839.3,1126.7,60,0,6,2,126600
25.93832132,-80.18083232,7.2207E+11,6877,2047,18947,3524,19946.6,1310,58844.2,56140.7,2792,26,0,4,2,340000
25.93832405,-80.16832848,7.2208E+11,6372,1215,18717,5618.7,15861.1,1661.3,59245,55053.8,6127.9,36,0,5,2,230000
25.93833294,-80.16816624,7.2208E+11,5750,1005,0,5574.3,15814.6,1710.8,59255.6,55045.1,6157.2,36,0,1,2,190000
25.93848048,-80.16294262,7.2209E+11,7500,1231,0,3906.7,14069.2,3084.5,59581.1,54753.2,7273.6,31,0,7,2,220000
25.93862679,-80.16146846,7.2209E+11,6780,1040,415,3481,13622.7,2824,59696.2,54694.9,7529.9,21,0,8,2,293000
25.93863246,-80.16294775,7.2209E+11,8625,2258,987,3925.7,14077,3119.2,59639.9,54812.5,7236,62,0,7,4,227000
25.93866262,-80.18840673,3.02207E+12,9068,1673,3154,1729.5,22432.8,3043.5,58851.7,57027.5,910.5,36,0,8,4,235000
25.93869162,-80.17231646,7.2208E+11,6901,1280,2179,5322.9,17177.3,713.1,59212.4,55488.2,5128.6,64,0,3,2,252500
25.93886595,-80.16809857,7.2208E+11,6900,1114,1294,5596.9,15798.5,1837.4,59444.1,55222.9,6021.5,64,0,4,2,170000
25.93903706,-80.1732615,7.2208E+11,5700,1769,1056,5025.9,17502.2,543.6,59305.8,55693.2,4820.5,63,0,3,2,201000
25.93906884,-80.17863926,7.2208E+11,8080,1741,0,3807.4,19250.2,573.4,59155,56176.5,3228.1,21,0,6,4,355000
25.93910051,-80.1884291,3.02207E+12,7500,1918,13438,1611.7,22450.7,2925.7,59014.8,57184.3,793,21,0,4,2,224000
25.93921712,-80.18234008,3.02207E+12,8268,1611,21920,2940.6,20467.2,1505.3,59124.8,56580.7,2195.6,26,0,8,4,310000
25.93931999,-80.18978846,7.2207E+11,7500,1802,21586,1262.7,22895.1,3147,59067,57402.5,443.4,31,0,6,2,239000
25.93934,-80.19022057,7.2207E+11,7500,2305,884,1157.7,23036.6,3224.8,59070.6,57455.2,338,60,0,11,2,180000
25.93952487,-80.18813867,3.02207E+12,7500,1835,2457,1566.6,22366.3,2749,59175.5,57302.2,748.4,36,0,5,4,243000
